,symbol,year,EV,Market Cap,FCF,EBITDA,CapitalExpenditure,EnterprisesValueEBITDARatio,DilutedEPS,TotalRevenue,TotalAssets,TotalDebt,NetIncome,OperatingExpense,GrossProfit,deal
3199,HOG,2023,10614161137.0,5130692137.0,547483000.0,1055775000.0,-207404000.0,9.9633,4.87,5836478000.0,12140554000.0,7196053000.0,706586000.0,1402708000.0,2181792000.0,0
3200,HON,2020,155423360000.0,148209360000.0,5302000000.0,7373000000.0,-906000000.0,20.8846,6.72,32637000000.0,64586000000.0,23212000000.0,4779000000.0,3814000000.0,10468000000.0,1
3201,HON,2021,151900648000.0,142787648000.0,5143000000.0,8801000000.0,-895000000.0,17.4659,7.91,34392000000.0,64470000000.0,20631000000.0,5542000000.0,4858000000.0,12331000000.0,0
3202,HON,2022,153098654317.0,144078654317.0,4508000000.0,7997000000.0,-766000000.0,17.9525,7.27,35466000000.0,62275000000.0,20537000000.0,4966000000.0,6049000000.0,13119000000.0,0
3203,HON,2023,150603452553.0,138251452553.0,4301000000.0,9100000000.0,-1039000000.0,17.2651,8.47,36662000000.0,61525000000.0,21536000000.0,5658000000.0,6113000000.0,13667000000.0,1
3204,HOUS,2020,5070796719.0,1514796719.0,653000000.0,-159000000.0,-95000000.0,390.0613,-3.13,6221000000.0,6934000000.0,3885000000.0,-360000000.0,2286000000.0,2694000000.0,0
3205,HOUS,2021,4907851508.0,1959851508.0,542000000.0,829000000.0,-101000000.0,6.4919,2.85,7983000000.0,7210000000.0,3624000000.0,343000000.0,2577000000.0,3230000000.0,0
3206,HOUS,2022,3975578056.0,699578056.0,-201000000.0,4000000.0,-109000000.0,6.3305,-2.52,6908000000.0,6383000000.0,3516000000.0,-287000000.0,2231000000.0,2493000000.0,0
3207,HOUS,2023,3945056625.0,896056625.0,115000000.0,225000000.0,-72000000.0,17.533585,-0.88,5636000000.0,5839000000.0,3112000000.0,-97000000.0,1980000000.0,1972000000.0,0
3208,HOV,2020,1766304000.0,195073000.0,289448000.0,164508000.0,-3380000.0,14.8196,7.03,2343901000.0,1827342000.0,1587281000.0,50928000.0,241814000.0,372212000.0,0
3209,HOV,2021,1944271328.0,527041328.0,204271000.0,272857000.0,-5942000.0,7.7653,85.86,2782857000.0,2320508000.0,1373462000.0,607817000.0,276586000.0,540802000.0,0
3210,HOV,2022,1511090887.0,245314887.0,76874000.0,372553000.0,-12592000.0,4.2102,29.0,2922231000.0,2562030000.0,1291352000.0,225490000.0,296154000.0,643433000.0,0
3211,HOV,2023,1421414728.0,437391728.0,416454000.0,318831000.0,-18821000.0,4.9064,26.88,2756016000.0,2492940000.0,1143030000.0,205891000.0,304774000.0,580137000.0,0
3212,HPE,2020,22106353984.0,11114353984.0,-143000000.0,4217000000.0,-2383000000.0,5.0668,-0.25,26982000000.0,54015000000.0,17027000000.0,-322000000.0,6877000000.0,8469000000.0,0
3213,HPE,2021,30094932705.0,19162932705.0,3369000000.0,4711000000.0,-2502000000.0,6.4874,2.58,27784000000.0,57699000000.0,14578000000.0,3427000000.0,7262000000.0,9376000000.0,0
3214,HPE,2022,28397870000.0,18279870000.0,1471000000.0,4707000000.0,-3122000000.0,6.2468,0.66,28496000000.0,57123000000.0,13484000000.0,868000000.0,7279000000.0,9506000000.0,0
3215,HPE,2023,30159849400.0,19726849400.0,1600000000.0,5058000000.0,-2828000000.0,5.8145,1.54,29135000000.0,57153000000.0,13515000000.0,2025000000.0,7797000000.0,10239000000.0,0
3216,HPP,2020,6659437787.0,3636660787.0,-291913000.0,423050000.0,-593945000.0,15.1631,0.002501,804965000.0,8350202000.0,3867349000.0,2036000.0,377564000.0,505186000.0,0
3217,HPP,2021,7879540457.0,3734287457.0,189635000.0,494565000.0,-125228000.0,17.3712,0.04,896835000.0,8990189000.0,4221847000.0,10108000.0,414960000.0,559856000.0,0
3218,HPP,2022,6546380903.0,1371183903.0,252833000.0,506603000.0,-116668000.0,13.3749,-0.39,1026224000.0,9319140000.0,5051799000.0,-34971000.0,452720000.0,608243000.0,0
3219,HPP,2023,6539019005.0,1312130005.0,226516000.0,448357000.0,-5740000.0,12.9917,-1.36,952297000.0,8282050000.0,4400660000.0,-173889000.0,472804000.0,497707000.0,0
3220,HPQ,2020,27407001360.0,24668001360.0,3736000000.0,4239000000.0,-580000000.0,6.8845,2.0,56638000000.0,34681000000.0,7396000000.0,2815000000.0,6490000000.0,10421000000.0,0
3221,HPQ,2021,39828893323.0,34955893323.0,5827000000.0,8607000000.0,-582000000.0,6.9016,5.33,63460000000.0,38605000000.0,8778000000.0,6541000000.0,7729000000.0,13407000000.0,0
3222,HPQ,2022,33891600000.0,27067600000.0,3672000000.0,5463000000.0,-791000000.0,4.0434,3.05,62910000000.0,38494000000.0,12294000000.0,3132000000.0,7146000000.0,12263000000.0,0
3223,HPQ,2023,35295116740.0,26021116740.0,2962000000.0,4335000000.0,-609000000.0,8.295,3.26,53718000000.0,37004000000.0,10739000000.0,3263000000.0,7285000000.0,11508000000.0,0
3224,HR,2020,5671381200.0,4128815200.0,376126000.0,323185000.0,-93963000.0,15.7415,0.52,499629000.0,3812260000.0,1713879000.0,72195000.0,221139000.0,303115000.0,0
3225,HR,2021,6552279180.0,4760473180.0,131940000.0,326299000.0,-100689000.0,23.2409,0.45,534817000.0,4258919000.0,1920014000.0,66659000.0,236866000.0,322544000.0,0
3226,HR,2022,13187402028.0,7333628028.0,109203000.0,657799000.0,-163544000.0,25.356,0.15,932637000.0,13849631000.0,5704661000.0,40897000.0,505816000.0,588599000.0,0
3227,HR,2023,12112611363.0,6562460363.0,268794000.0,741796000.0,-231026000.0,16.0515,-0.74,1343769000.0,12637131000.0,5299076000.0,-278261000.0,789114000.0,843332000.0,0
3228,HRI,2020,4109354000.0,1952454000.0,225400000.0,653100000.0,-385500000.0,6.643,2.51,1781300000.0,3588400000.0,2048000000.0,73700000.0,319900000.0,526600000.0,0
3229,HRI,2021,6907935000.0,4649535000.0,102000000.0,865000000.0,-641000000.0,8.6155,7.37,2073000000.0,4490400000.0,2468600000.0,224000000.0,378000000.0,756000000.0,0
3230,HRI,2022,7224100847.0,3849500847.0,-355000000.0,1187000000.0,-1272000000.0,6.6539,10.92,2740000000.0,5957000000.0,3616000000.0,330000000.0,506000000.0,1065000000.0,0
3231,HRI,2023,8616779490.0,4208779490.0,-390000000.0,1426000000.0,-1476000000.0,6.1716,12.09,3282000000.0,7061000000.0,4479000000.0,347000000.0,560000000.0,1223000000.0,0
3232,HRMY,2020,2027712069.0,2056594069.0,-4987000.0,1513000.0,-2002000.0,1340.158204,-2.48,159742000.0,427074000.0,194250000.0,-36944000.0,115018000.0,132004000.0,0
3233,HRMY,2021,2510695790.0,2508330790.0,-1741000.0,80462000.0,-100298000.0,42.2619,0.58,305440000.0,433443000.0,191984000.0,34597000.0,162394000.0,249922000.0,0
3234,HRMY,2022,3152359225.0,3268397225.0,104294000.0,146866000.0,-40172000.0,25.5442,2.97,437855000.0,673870000.0,191647000.0,181468000.0,234188000.0,354374000.0,0
3235,HRMY,2023,1718330791.0,1891873791.0,219075000.0,221512000.0,-312000.0,8.0288,2.13,582022000.0,811448000.0,193566000.0,128853000.0,268756000.0,460786000.0,0
3236,HROW,2020,167763142.0,176644142.0,-2094000.0,3491000.0,-994000.0,58.6709,-0.13,48871000.0,57474000.0,23533000.0,-3357000.0,33660000.0,34408000.0,0
3237,HROW,2021,241280872.0,232439872.0,-23430000.0,4259000.0,-28512000.0,28.376,-0.69,72476000.0,98329000.0,77956000.0,-18007000.0,52399000.0,54262000.0,0
3238,HROW,2022,471042580.0,439701580.0,-6068000.0,-3102000.0,-7773000.0,183.8574,-0.51,88595000.0,157378000.0,112229000.0,-14086000.0,61293000.0,63212000.0,0
3239,HROW,2023,509149755.0,393318755.0,-148713000.0,9954000.0,-152553000.0,21.2305,-0.75,130193000.0,312164000.0,190502000.0,-24411000.0,89742000.0,90553000.0,0
3240,HRTX,2020,1699277150.0,1932576150.0,-191633000.0,-222530000.0,-6813000.0,-7.636171,-2.5,88638000.0,353556000.0,24611000.0,-227278000.0,280612000.0,52449000.0,0
3241,HRTX,2021,892985650.0,931305650.0,-206376000.0,-215252000.0,-3022000.0,-4.148559,-2.24,86346000.0,305706000.0,159495000.0,-220683000.0,258153000.0,40325000.0,0
3242,HRTX,2022,333479305.0,297220305.0,-148737000.0,-176661000.0,-1825000.0,-1.887679,-1.67,107672000.0,250951000.0,157477000.0,-182024000.0,227456000.0,52798000.0,0
3243,HRTX,2023,357709488.0,255123488.0,-60334000.0,-103792000.0,-1545000.0,-3.446407,-0.8,127044000.0,222506000.0,179628000.0,-110559000.0,172554000.0,61939000.0,0
3244,HSDT,2020,17039510.0,19565510.0,-11808000.0,-13904000.0,-70000.0,-1.225511,-590.0,661000.0,6547000.0,91000.0,-14130000.0,14659000.0,273000.0,0
3245,HSDT,2021,14968573.0,19621573.0,-13444000.0,-17820000.0,-56000.0,-0.839987,-369.0,522000.0,14102000.0,3000.0,-18132000.0,18366000.0,224000.0,0
3246,HSDT,2022,-7879423.0,8655577.0,-14327000.0,-14504000.0,-17000.0,0.543259,-52.13,787000.0,17287000.0,110000.0,-14072000.0,15083000.0,324000.0,0
3247,HSDT,2023,-832261.0,5693739.0,-10445000.0,-12107000.0,-29000.0,0.068742,-14.56,644000.0,7692000.0,57000.0,-8850000.0,12330000.0,61000.0,0
3248,HSIC,2020,10387821497.0,9525047497.0,550081000.0,726810000.0,-48829000.0,13.8952,2.82,10119141000.0,7772532000.0,1002418000.0,403794000.0,2246832000.0,2814228000.0,1
3249,HSIC,2021,11635869111.0,10632895111.0,598000000.0,1068000000.0,-112000000.0,11.2243,4.45,12401000000.0,8481000000.0,1217000000.0,631000000.0,2814000000.0,3674000000.0,0
3250,HSIC,2022,12091184815.0,10826184815.0,474000000.0,968000000.0,-128000000.0,10.9455,3.91,12647000000.0,8607000000.0,1497000000.0,538000000.0,2953000000.0,3831000000.0,0
3251,HSIC,2023,11958631797.0,9837631797.0,313000000.0,877000000.0,-187000000.0,13.2579,3.16,12339000000.0,10573000000.0,2741000000.0,416000000.0,3166000000.0,3861000000.0,0
3252,HSII,2020,435313636.0,568784636.0,16031000.0,76469000.0,-7322000.0,5.8558,-1.95,629370000.0,787812000.0,115800000.0,-37707000.0,124737000.0,174550000.0,0
3253,HSII,2021,590773475.0,856737475.0,265161000.0,121616000.0,-6240000.0,4.889,3.58,1008474000.0,1106798000.0,84957000.0,72572000.0,136222000.0,238278000.0,0
3254,HSII,2022,177776765.0,555501765.0,108154000.0,122869000.0,-11134000.0,1.4835,3.86,1083586000.0,1175638000.0,82853000.0,79486000.0,163214000.0,275480000.0,0
3255,HSII,2023,337046038.0,594209038.0,-40225000.0,101111000.0,-13433000.0,3.482,2.62,1041182000.0,1141591000.0,99702000.0,54410000.0,193510000.0,276113000.0,0
3256,HSON,2020,446500.0,28192500.0,-1448000.0,-2467000.0,-22000.0,-0.180989,-0.43,101448000.0,45386000.0,214000.0,-1243000.0,41727000.0,39081000.0,0
3257,HSON,2021,52834000.0,78503000.0,2223000.0,4991000.0,-284000.0,26.6435,1.07,169207000.0,61242000.0,2481000.0,3227000.0,63763000.0,68157000.0,0
3258,HSON,2022,42793915.0,63150915.0,8946000.0,10715000.0,-504000.0,3.3611,2.27,200917000.0,67942000.0,1935000.0,7129000.0,89873000.0,99210000.0,0
3259,HSON,2023,23095861.0,43604861.0,216000.0,2850000.0,-99000.0,4.9287,0.7,161338000.0,60958000.0,1432000.0,2198000.0,78884000.0,80267000.0,0
3260,HST,2020,14140002000.0,10320002000.0,-806000000.0,-138000000.0,-499000000.0,92.4183,-1.04,1620000000.0,12890000000.0,6151000000.0,-732000000.0,1440000000.0,487000000.0,1
3261,HST,2021,17497199000.0,12418199000.0,-135000000.0,851000000.0,-427000000.0,44.0735,-0.02,2890000000.0,12352000000.0,5455000000.0,-11000000.0,1751000000.0,1493000000.0,0
3262,HST,2022,15377195564.0,11476195564.0,912000000.0,1489000000.0,-504000000.0,9.3082,0.88,4907000000.0,12269000000.0,4783000000.0,633000000.0,1947000000.0,2710000000.0,0
3263,HST,2023,17595858623.0,13734858623.0,795000000.0,1672000000.0,-646000000.0,10.6706,1.04,5311000000.0,12243000000.0,4772000000.0,740000000.0,2092000000.0,2850000000.0,0
3264,HSTM,2020,566799120.0,687807120.0,17071000.0,46007000.0,-18803000.0,11.9927,0.44,244826000.0,500313000.0,28479000.0,14091000.0,139676000.0,155494000.0,0
3265,HSTM,2021,792077720.0,825779720.0,17039000.0,44868000.0,-25346000.0,17.4933,0.18,256712000.0,486753000.0,26178000.0,5845000.0,157624000.0,165679000.0,0
3266,HSTM,2022,731631959.0,759434959.0,26086000.0,50394000.0,-25102000.0,15.6949,0.39,266826000.0,497741000.0,23321000.0,12091000.0,163234000.0,175683000.0,0
3267,HSTM,2023,767814605.0,818612605.0,35964000.0,57095000.0,-28006000.0,13.9595,0.5,279063000.0,499942000.0,20247000.0,15213000.0,168023000.0,184042000.0,0
3268,HSY,2020,35663435255.0,31719238255.0,1258031000.0,1943375000.0,-441626000.0,18.8731,6.11,8149719000.0,9131845000.0,4821074000.0,1278708000.0,1890925000.0,3701269000.0,0
3269,HSY,2021,43900722938.0,39875910938.0,1587007000.0,2242072000.0,-495877000.0,20.2776,7.11,8971337000.0,10412231000.0,5376085000.0,1477512000.0,2006528000.0,4048598000.0,0
3270,HSY,2022,52377083123.0,47490972123.0,1808356000.0,2436125000.0,-519481000.0,21.8893,7.96,10419294000.0,10948820000.0,5117981000.0,1644817000.0,2254475000.0,4498785000.0,0
3271,HSY,2023,42887434424.0,38126641424.0,1552081000.0,2753190000.0,-771109000.0,15.4468,9.06,11164992000.0,11902941000.0,5125612000.0,1861787000.0,2464518000.0,4997816000.0,0
3272,HTZ,2020,9593178623.0,256178623.0,-4687000000.0,1040000000.0,-5640000000.0,9.22421,-11.44,5258000000.0,16908000000.0,7903000000.0,-1714000000.0,645000000.0,-420000000.0,0
3273,HTZ,2021,18657062775.0,11240062775.0,-5419000000.0,1948000000.0,-7225000000.0,8.7674,-0.27,7336000000.0,19783000000.0,12417000000.0,366000000.0,688000000.0,2723000000.0,0
3274,HTZ,2022,18765523850.0,5139523850.0,-8208000000.0,3728000000.0,-10746000000.0,5.8514,3.36,8685000000.0,22497000000.0,15665000000.0,2059000000.0,959000000.0,3034000000.0,0
3275,HTZ,2023,20711174628.0,3198174628.0,-7228000000.0,3650000000.0,-9702000000.0,5.8605,1.39,9371000000.0,24605000000.0,17833000000.0,616000000.0,962000000.0,1728000000.0,0
3276,HUBB,2020,9802257104.0,8526657104.0,565200000.0,629100000.0,-82800000.0,13.9395,6.43,3682500000.0,5085100000.0,1692500000.0,351200000.0,591300000.0,1085800000.0,0
3277,HUBB,2021,12745373648.0,11354473648.0,453600000.0,663100000.0,-90200000.0,18.7957,7.28,4194100000.0,5281500000.0,1530600000.0,399500000.0,619200000.0,1151500000.0,0
3278,HUBB,2022,13776983949.0,12603683949.0,453900000.0,855100000.0,-129300000.0,16.8135,9.43,4947900000.0,5402600000.0,1558000000.0,545900000.0,769500000.0,1471600000.0,0
3279,HUBB,2023,18628100906.0,17637900906.0,715100000.0,1169700000.0,-165700000.0,16.6322,14.05,5372900000.0,6914000000.0,2290000000.0,759800000.0,849600000.0,1888100000.0,0
3280,HUBG,2020,2039437228.0,1950084228.0,59648000.0,229122000.0,-115306000.0,8.6246,1.096488,3495644000.0,2105396000.0,318581000.0,73559000.0,319611000.0,425437000.0,0
3281,HUBG,2021,2985058327.0,2912179327.0,119883000.0,368846000.0,-132952000.0,10.6832,2.53,4232383000.0,2437294000.0,322283000.0,171474000.0,250980000.0,470264000.0,0
3282,HUBG,2022,2858568177.0,2641403177.0,239023000.0,629190000.0,-219140000.0,4.5102,5.32,5340490000.0,2810081000.0,451744000.0,356948000.0,310432000.0,760977000.0,0
3283,HUBG,2023,3074541210.0,2920646210.0,282090000.0,407088000.0,-140068000.0,6.5044,2.62,4202585000.0,2936047000.0,575515000.0,167528000.0,298268000.0,503664000.0,0
3284,HUBS,2020,17884993600.0,18281830600.0,30040000.0,-6706000.0,-58873000.0,-2667.013659,-1.9,883026000.0,1973366000.0,788620000.0,-85031000.0,766895000.0,716067000.0,0
3285,HUBS,2021,30781260500.0,31237118500.0,176863000.0,1623000.0,-61865000.0,14296.9162,-1.66,1300658000.0,2174854000.0,712968000.0,-77837000.0,1096600000.0,1041801000.0,0
3286,HUBS,2022,13497033236.0,14044833236.0,181403000.0,-42780000.0,-91771000.0,-315.498673,-2.35,1730969000.0,2544738000.0,806339000.0,-112749000.0,1525811000.0,1416710000.0,0
3287,HUBS,2023,28408938433.0,29218893433.0,250717000.0,-81228000.0,-100254000.0,-349.743173,-3.53,2170230000.0,3071392000.0,787814000.0,-176295000.0,1935954000.0,1824741000.0,0
3288,HUN,2020,6936963026.0,5531963026.0,4000000.0,706000000.0,-249000000.0,16.9194,4.66,6018000000.0,8713000000.0,2584000000.0,1034000000.0,865000000.0,1100000000.0,0
3289,HUN,2021,8985259610.0,7470259610.0,626000000.0,1591000000.0,-326000000.0,6.4689,4.72,7670000000.0,9392000000.0,1945000000.0,1045000000.0,841000000.0,1584000000.0,0
3290,HUN,2022,6627893023.0,5278893023.0,642000000.0,1040000000.0,-272000000.0,3.6178,2.27,8023000000.0,8220000000.0,2124000000.0,460000000.0,788000000.0,1546000000.0,0
3291,HUN,2023,5864842437.0,4379842437.0,-21000000.0,442000000.0,-230000000.0,12.2439,0.57,6111000000.0,7248000000.0,2068000000.0,101000000.0,804000000.0,906000000.0,0
3292,HURC,2020,161619463.0,195904463.0,9276000.0,-6162000.0,-1656000.0,117.9704,-0.93,170627000.0,295655000.0,12121000.0,-6247000.0,41416000.0,36457000.0,0
3293,HURC,2021,145246624.0,214215624.0,29806000.0,14338000.0,-2369000.0,25.2559,1.01,235195000.0,332935000.0,11015000.0,6764000.0,46001000.0,56249000.0,0
3294,HURC,2022,87634911.0,152025911.0,-6159000.0,15823000.0,-2193000.0,5.2479,1.23,250814000.0,306237000.0,8787000.0,8226000.0,51731000.0,64478000.0,0
3295,HURC,2023,99499760.0,129242760.0,-15398000.0,11129000.0,-2577000.0,10.3949,0.66,227807000.0,290589000.0,11318000.0,4389000.0,49552000.0,56168000.0,0
3296,HURN,2020,1591954883.0,1341866883.0,120341000.0,81711000.0,-16397000.0,16.7005,-1.09,871014000.0,1050975000.0,273875000.0,-23840000.0,200179000.0,251668000.0,0
3297,HURN,2021,1409962135.0,1091295135.0,2227000.0,91218000.0,-15760000.0,17.8501,2.89,926958000.0,1119349000.0,297235000.0,62987000.0,203573000.0,268813000.0,0
3298,HURN,2022,1837974575.0,1447170575.0,61101000.0,137028000.0,-24299000.0,14.5726,3.64,1158961000.0,1199040000.0,346086000.0,75552000.0,236740000.0,346409000.0,0
3299,HURN,2023,2326205522.0,1927280522.0,100076000.0,161836000.0,-35186000.0,14.4698,3.19,1398755000.0,1262142000.0,373882000.0,62479000.0,282394000.0,419292000.0,0
3300,HVT,2020,534502460.0,505886460.0,119264000.0,59913000.0,-10927000.0,14.2812,3.12,748252000.0,680372000.0,233666000.0,59148000.0,377288000.0,418994000.0,0
3301,HVT,2021,535571370.0,523202370.0,63152000.0,134662000.0,-34090000.0,4.0214,4.9,1012799000.0,686290000.0,230352000.0,90803000.0,456267000.0,574625000.0,0
3302,HVT,2022,578125676.0,483850676.0,22604000.0,134853000.0,-28411000.0,4.2648,5.24,1047215000.0,649049000.0,221287000.0,89358000.0,486298000.0,604225000.0,0
3303,HVT,2023,664011078.0,577635078.0,44088000.0,85883000.0,-53115000.0,6.6379,3.36,862133000.0,654133000.0,217754000.0,56319000.0,455812000.0,523092000.0,0
3304,HWM,2020,16126147999.0,12355147999.0,-258000000.0,826000000.0,-267000000.0,10.2453,0.59,5259000000.0,11443000000.0,5213000000.0,261000000.0,583000000.0,1381000000.0,0
3305,HWM,2021,17039453558.0,13422453558.0,250000000.0,853000000.0,-199000000.0,18.3615,0.59,4972000000.0,10219000000.0,4346000000.0,258000000.0,546000000.0,1376000000.0,0
3306,HWM,2022,20188391378.0,16304391378.0,540000000.0,1100000000.0,-193000000.0,19.5814,1.11,5663000000.0,10255000000.0,4277000000.0,469000000.0,577000000.0,1560000000.0,0
3307,HWM,2023,25823604438.0,22283604438.0,682000000.0,1465000000.0,-219000000.0,19.1712,1.83,6640000000.0,10428000000.0,3835000000.0,765000000.0,651000000.0,1867000000.0,0
3308,HXL,2020,4984964000.0,4053764000.0,213700000.0,155000000.0,-50600000.0,18.2934,0.38,1502400000.0,2917800000.0,926400000.0,31700000.0,225600000.0,239700000.0,0
3309,HXL,2021,5122700000.0,4351200000.0,123800000.0,198300000.0,-27900000.0,35.1592,0.19,1324700000.0,2819400000.0,823300000.0,16100000.0,198300000.0,250100000.0,0
3310,HXL,2022,5659881770.0,4953481770.0,96800000.0,312200000.0,-76300000.0,19.0568,1.49,1577700000.0,2837300000.0,723500000.0,126300000.0,181900000.0,357100000.0,0
3311,HXL,2023,6859707932.0,6203207932.0,148900000.0,268500000.0,-108200000.0,19.9875,1.24,1789000000.0,2918500000.0,699500000.0,105700000.0,217900000.0,433200000.0,0
3312,HY,2020,1208733788.0,1000933788.0,115200000.0,98800000.0,-51700000.0,13.4155,2.21,2812100000.0,1859500000.0,289200000.0,37100000.0,415500000.0,465400000.0,0
3313,HY,2021,1058270255.0,691670255.0,-297800000.0,-93200000.0,-44300000.0,40.7027,-10.29,3075700000.0,1970100000.0,518500000.0,-173000000.0,450100000.0,363400000.0,0
3314,HY,2022,905113813.0,428713813.0,11800000.0,9400000.0,-28800000.0,96.288704,-4.38,3548300000.0,2026200000.0,552900000.0,-74100000.0,473000000.0,433900000.0,0
3315,HY,2023,1501174328.0,1068774328.0,115300000.0,263400000.0,-35400000.0,6.4071,7.24,4118300000.0,2079100000.0,494000000.0,125900000.0,576900000.0,785600000.0,0
3316,HYFM,2020,1860657528.0,1761427528.0,-46272000.0,10223000.0,-1447000.0,651.4907,-0.46,342205000.0,275795000.0,20057000.0,-7273000.0,58492000.0,63633000.0,0
3317,HYFM,2021,1308313319.0,1262253319.0,-50469000.0,11351000.0,-5402000.0,144.773,0.31,479420000.0,891242000.0,167573000.0,13416000.0,104185000.0,101486000.0,0
3318,HYFM,2022,225148164.0,70014164.0,13760000.0,-239373000.0,-8229000.0,-0.940575,-6.35,344501000.0,573559000.0,186070000.0,-285415000.0,118604000.0,29336000.0,0
3319,HYFM,2023,196269410.0,41984410.0,2829000.0,-17509000.0,-4215000.0,-11.20963,-1.42,226581000.0,507643000.0,183931000.0,-64813000.0,87314000.0,37612000.0,0
3320,HYLN,2020,2673352476.0,2790334618.0,-23255000.0,330432000.0,-311000.0,8.090477,-0.38,0.0,655089000.0,6718000.0,324117000.0,22183000.0,0.0,0
3321,HYLN,2021,651132669.0,1075507669.0,-82882000.0,-95164000.0,-2380000.0,-6.842216,-0.56,200000.0,578440000.0,8644000.0,-96048000.0,93560000.0,-2537000.0,0
